uniform_number,player_name,position,bats,throws,ht,wt,yob
74,DITTRICH Felix,IF/OF/UTL,R,R,177,95,2005
21,DORFFNER David,1B/DH/OF,R,R,180,90,1990
40,DUENAS Omar,P,R,R,0,0,1997
3,FERAK Peter Jr.,1B/DH/UTL,R,R,0,0,1984
80,Giarraputo Stefano,P,R,R,175,65,1997
29,HACKL Sammy,C/1B/3B,R,R,0,0,1996
11,HACKL Mo,P/SS,R,R,183,85,1992
14,HILLIARD Alex,IF/OF/UTL,R,R,182,72,1990
2,HILLIARD JT,UTL,R,R,0,0,1987
49,JOHNSTONE Michael,UTL,R,R,0,0,1981
24,LASTINGER Andreas,OF,R,R,178,90,1991
38,LÖFFLER Dominik,OF,R,R,173,72,1988
9,MÜLLER Moritz,UTL,R,R,0,0,2005
16,PETRACS Lars,C/OF,R,R,176,68,2006
22,RIGELE Lukas,UTL,R,R,0,0,1988
32,SALZMANN Benni,1B/2B,R,R,184,98,1991
72,SCHADLER Nicholas,P/UTL,R,R,0,0,2000
46,SEISER Claus,C/3B/SS,R,R,180,78,1993
4,SIMONSEN Jakob,P/UTL,R,R,180,77,1990
54,SWANSON Jonathan,OF,R,R,0,0,2000
19,WEATHERLY Nathan,C/1B/DH,R,R,0,0,2000
51,ASSMANN Lukas,P,R,R,180,70,2003
26,BOONSTRA Bernd,IF,R,R,185,79,2004
3,ELLENBOGEN Jonathan,IF,R,R,173,73,1993
44,HALPER Lennard,P/IF,R,R,180,74,2005
17,HIRNSCHAL Fabian,P/2B/SS,R,R,173,74,1993
46,HOLMES JR Timothy Allen,P/IF,R,R,188,89,1993
68,INMANN Lukas,UTL,R,R,187,81,2003
24,LAZAR Jakob,1B/OF,R,L,179,74,2002
15,MONOT Maurice,P/1B,R,R,186,75,2005
33,PAMPERL Willi,P/IF,R,R,173,75,2006
58,PORTNER Luis,C,R,R,182,71,2005
12,RAUSCHER Timo,C/IF,R,R,175,70,2006
75,RESEL Alexander,1B/3B,R,R,178,80,2004
9,REYES Peter,P/1B/OF,R,R,180,86,1993
1,SAKANASHI Hiroyuki,P/1B/OF,L,L,178,84,1982
34,SCHNEIDER Michael,P/IF,R,R,180,78,1994
16,STEMMER Georg,OF,R,R,176,78,2000
8,TALIR Dominik,P/OF,R,R,184,83,1992
22,THAU Angelo,P/IF,R,R,180,70,2000
30,TOMSICH Christian,P,R,L,180,80,1978
25,WALENTA Daniel,P,R,R,170,75,1994
23,ZIMMERLE Felix Mathias,IF,R,R,184,86,1994
