Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
VIRGADAULA,Luca,BRE,32,251,231,14,6,0.976,15,0,0,,0,0
WONG,Williams,SET,34,124,53,68,3,0.976,16,0,0,,0,0
ZACCARINI,Elia,OLT,19,12,4,6,2,0.833,0,0,0,,0,0
ZAMBELLI,Alessandro,SAL,18,8,1,7,0,1.000,1,1,1,50.0,0,0
ZANCHI,Enrico,CRO,14,7,2,5,0,1.000,0,0,0,,0,0
ZANICHELLI,Davide,POV,34,221,215,5,1,0.995,12,0,0,,0,0
ZAPPIA,Lorenzo,DRA,24,80,73,6,1,0.988,4,27,4,87.1,2,0
ZAPPIA,Massimiliano,DRA,15,13,11,1,1,0.923,0,0,0,,0,0
ZAPPONE,Lino Johel,RIM,23,56,20,35,1,0.982,7,0,0,,0,0
ZATTI,Giovanni,BRE,28,33,31,0,2,0.939,0,0,0,,0,0
ZECCHINELLI,Vincenzo,ACA,4,1,1,0,0,1.000,0,0,0,,0,0
ZINGARELLI,Edoardo,TOR,15,10,0,8,2,0.800,0,0,0,,0,0
ZONI,Lorenzo,CRO,10,20,19,1,0,1.000,2,1,0,100.0,0,0
ZONI,Riccardo,OLT,2,2,1,1,0,1.000,0,0,0,,0,0
ZOTTI,Matthias,COL,9,1,0,1,0,1.000,0,0,0,,0,0
ZOTTI,Matthias,BOL,4,1,1,0,0,1.000,1,0,0,,0,0
ZUCCHINI,Fabrizio,BRE,9,6,6,0,0,1.000,0,0,0,,0,0
