Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
VALARD,Henry,MSG,40,28,20,5,0,0,18,25,0.500,0.625,0.697,1.322,19,7,9,0,0,0,8,0
VALENTIN,Rémi,MSG,5,3,2,0,0,0,0,2,0.400,0.400,0.625,1.025,2,1,1,0,0,0,1,0
VAN ACKER,Tuur,ZOT,3,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,2,1,1,0,0,0,3,1
VAN BADEN,Daryl,BOR,25,16,11,2,1,0,3,15,0.440,0.600,0.563,1.163,6,1,5,0,0,0,12,0
VAN BRAEKEN,Christophe,BOR,14,5,3,0,0,0,4,3,0.214,0.214,0.353,0.567,3,0,2,0,0,0,1,1
VAN DE VOORDE,Bodhi,WBA,36,15,10,1,0,0,11,11,0.278,0.306,0.435,0.741,10,0,7,0,0,0,17,1
VAN DEN BOSCH,Dave,BOR,6,2,2,1,1,0,4,5,0.333,0.833,0.500,1.333,2,0,0,0,0,0,1,0
VAN DEN BOSSCHE,Leopold,BRI,2,4,1,0,0,0,3,1,0.500,0.500,0.800,1.300,3,0,1,0,0,0,1,0
VAN DEN BRANDE,Robbe,MOR,4,0,1,0,0,0,0,1,0.250,0.250,0.250,0.500,0,0,1,0,0,0,0,0
VAN DER LINDEN,Simon,MSG,42,21,11,5,1,0,13,18,0.262,0.429,0.441,0.870,13,2,15,0,2,0,11,0
VAN DONICK,Glenn,BOR,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
VAN GANSBERGHE,Berne,ZOT,15,3,5,0,0,0,4,5,0.333,0.333,0.375,0.708,1,0,1,0,0,0,6,0
VAN HOOVELS,Jordy,MOR,13,1,2,0,0,0,1,2,0.154,0.154,0.267,0.421,2,0,6,0,0,0,0,0
VAN HOVE,Dieter,WBA,25,14,9,1,0,0,6,10,0.360,0.400,0.553,0.953,10,2,9,0,1,1,18,0
VAN MOLLE,Lars,ZOT,19,6,6,0,1,0,4,8,0.316,0.421,0.435,0.856,4,0,4,0,0,0,6,0
VAN ONCKELEN,Yarl,WBA,30,14,11,2,1,0,10,15,0.367,0.500,0.486,0.986,7,0,8,0,0,1,11,0
VAN ONCKELEN,Yönus,WBA,12,6,4,0,1,0,7,6,0.333,0.500,0.500,1.000,1,3,0,0,0,0,6,0
VAN PEER,Matthias,BOR,8,5,3,0,0,0,1,3,0.375,0.375,0.615,0.990,4,1,5,0,0,0,0,0
VANDENBERGHE,Téo,TOU,10,7,5,0,1,0,3,7,0.500,0.700,0.571,1.271,1,2,3,0,1,0,7,0
VANDENDAELE,Jennifer,TOU,2,0,0,0,0,0,2,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,1,0
VANDENDRIESSCHE,Nicolas,BRI,4,5,1,0,0,0,1,1,0.250,0.250,0.625,0.875,3,1,2,0,0,0,3,1
VANDERLINDEN,Eddy,MSG,5,1,1,1,0,0,1,2,0.200,0.400,0.200,0.600,0,0,2,0,0,0,0,0
VANDERVELDEN,Viktor,BOR,3,0,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,0,0,0,0,0,0
VANDEUREN,Arthus,MSG,13,5,4,0,0,0,3,4,0.308,0.308,0.438,0.746,2,1,6,0,0,1,2,0
VANDEWEYER,Joachim Frederic,BOR,20,9,5,1,0,0,4,6,0.250,0.300,0.467,0.767,8,1,6,0,1,0,11,0
VANDIONANT,Kristina,AND,8,2,0,0,0,0,1,0,0.000,0.000,0.111,0.111,1,0,3,0,0,0,0,0
VANHOUTTE,Mathieu,TOU,8,5,4,4,0,0,3,8,0.500,1.000,0.600,1.600,2,0,1,0,0,0,4,0
VANTRIMPONT,Nicolas,TOU,23,10,8,2,2,0,6,14,0.348,0.609,0.375,0.984,1,0,3,0,0,0,6,1
VERELST,Kevin,BOR,13,1,3,0,0,0,0,3,0.231,0.231,0.333,0.564,2,0,4,0,0,0,0,0
VERHOEVEN,Jaimie,BOR,26,4,7,4,0,0,8,11,0.269,0.423,0.472,0.895,9,1,8,0,0,0,7,3
VERVENNE,Lars,MOR,3,1,0,0,0,0,1,0,0.000,0.000,0.400,0.400,2,0,2,1,0,0,2,0
VERVENNE,Rube,MOR,2,0,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,1,0,0,0,0,0,0
VINKEN,Ciaran,MOR,10,0,3,0,0,0,3,3,0.300,0.300,0.417,0.717,2,0,2,0,0,0,1,0
VOLCKAERT,Marc,BRI,15,8,6,0,0,0,4,6,0.400,0.400,0.609,1.009,7,1,2,0,0,0,5,0
WAROUX,Xavier,MSG,23,5,7,2,2,0,8,13,0.304,0.565,0.484,1.049,7,1,4,0,0,1,2,0
WAUTERS,Alexis,LIE,30,13,12,1,0,0,12,13,0.400,0.433,0.538,0.971,7,2,5,0,0,0,17,2
WAUTERS,Thomas,LIE,35,25,15,8,0,0,12,23,0.429,0.657,0.630,1.287,18,1,5,0,0,0,14,2
WIM,Brand,BOR,8,3,2,0,0,0,0,2,0.250,0.250,0.455,0.705,3,0,3,0,0,0,2,0
ZIDOUNE,Karim,BRI,22,16,9,4,0,0,13,13,0.409,0.591,0.632,1.223,12,3,0,0,1,0,8,1
