Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
TERAN,Carlos Enrrique De La Trinidad,NET,10,7,4,2,1,0.857,0,0,0,,0,0
TESTA,Michele,MON,16,128,116,9,3,0.977,14,0,0,,0,0
TOGNACCI,Gianluca,RIM,13,10,2,6,2,0.800,0,0,1,0.0,0,0
TOMASIN,Alberto,CER,31,53,50,3,0,1.000,0,0,0,,0,0
TONOLO,Daniele,DRA,26,36,34,1,1,0.972,1,0,0,,0,0
TORRELLAS MACALUSO,Angelo Eduardo,MIL,25,157,140,14,3,0.981,3,29,12,70.7,6,0
TORTINI,Marco,SAL,18,17,8,8,1,0.941,0,0,1,0.0,0,0
TREVISAN,Nicolas,CRO,16,2,0,2,0,1.000,0,0,0,,0,0
TRINCI,Mario,NET,22,164,152,11,1,0.994,2,4,4,50.0,1,0
TROLLI,Davide,COL,27,34,30,2,2,0.941,0,0,0,,0,0
TROMP,Jiandido,RSM,24,23,22,0,1,0.957,0,0,0,,0,0
TUZZI,Riccardo,DRA,13,57,48,7,2,0.965,5,0,0,,0,0
VACCARI,Tommaso,FIO,14,17,8,6,3,0.824,2,0,0,,0,0
VAGLIO,Francesco,MON,27,126,41,77,8,0.937,17,0,0,,0,0
VALENZUELA,Albert Saul,DRA,13,1,0,1,0,1.000,0,0,0,,0,0
VAN GURP,Raywendley Suray,BOL,14,41,17,23,1,0.976,5,0,0,,0,0
VARALDA,Mattia,SET,35,80,60,17,3,0.963,3,0,2,0.0,0,0
VELASQUEZ ALFONZO,Hector José,CER,11,4,1,2,1,0.750,0,0,0,,0,0
VELEZ ALCANTARA,William Alexander,SET,10,1,0,1,0,1.000,0,0,0,,0,0
VENDITTI,Filippo,NET,4,6,4,1,1,0.833,0,0,0,,0,0
VENDITTI,Filippo,ACA,9,47,44,2,1,0.979,7,0,0,,0,0
VENTURA,Cipriano,MOD,13,13,3,8,2,0.846,0,0,0,,0,0
VIDILI,Andrea,CER,22,17,15,2,0,1.000,0,0,0,,0,0
VIGATO,Andrea,ROV,6,11,11,0,0,1.000,1,0,0,,0,0
VIGNALI,Marco,ATL,31,27,23,2,2,0.926,1,0,0,,0,0
VIGNOLI,Jacopo,SAL,13,4,3,1,0,1.000,0,0,0,,0,0
VILLA,Patrick,MIL,17,20,18,0,2,0.900,0,0,0,,0,0
VILORIA,Nolberto,PAR,13,4,4,0,0,1.000,0,0,0,,0,0
VILORIA,Nolberto,OLT,13,20,17,2,1,0.950,0,0,0,,0,0
VINCENTI,Gabriele,MON,11,36,17,17,2,0.944,3,0,0,,0,0
VINETTI,Andrea,BRE,2,1,1,0,0,1.000,0,0,0,,0,0
VIRGADAULA,Federico,BRE,15,19,2,15,2,0.895,0,1,0,100.0,0,0
VIRGADAULA,Luca,BRE,26,164,151,7,6,0.963,16,0,0,,0,0
WERNET,Gillian Ashley,MAC,15,8,4,3,1,0.875,0,1,0,100.0,0,0
WONG,Williams,SET,28,95,38,53,4,0.958,11,0,0,,0,0
ZAMBELLAN,Mirco,VER,22,6,4,2,0,1.000,1,0,0,,0,0
ZAMBELLI,Alessandro,SAL,19,9,3,4,2,0.778,0,2,0,100.0,0,0
ZANCHI,Enrico,BOZ,16,19,2,14,3,0.842,0,4,1,80.0,0,0
ZILERI,Leonardo,SAL,27,28,26,2,0,1.000,1,0,0,,0,0
ZONI,Lorenzo,CRO,5,9,9,0,0,1.000,0,2,0,100.0,0,0
ZOTTI,Matthias,BOL,11,2,2,0,0,1.000,0,0,0,,0,0
